system:index,ALOS_RVI,ALOS_Span,Class,HH,HHHV_Ratio,HV,.geo
0000000000000000021d_0,3.3988339363161444,412.145341117569,1,-7.870320711147812,0.17687420890454994,-18.713722051512008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e_0,2.762908899004824,564.2977053955459,1,-13.210674373937422,0.44774950829568294,-19.742740133561476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f_0,2.756419320194385,335.3862354675725,1,-10.211266360009049,0.45115801891778806,-15.2025088321803,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220_0,3.490192290480458,186.20002338916095,1,4.871504065391747,0.1460686595721527,-12.746312075656732,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221_0,2.718547177808278,881.9994086737616,1,-16.809525806937728,0.4713741341891455,-24.483448507505152,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222_0,3.1023682580288856,120.88278005448689,1,-5.208363957007521,0.289337585777593,-9.682753995936892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223_0,2.4471034865908674,455.03956019699484,1,-13.291250378473976,0.6345855505982376,-16.684790186685305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224_0,2.590712961956613,893.8669873029239,1,-17.74623311396607,0.543976526438126,-24.061134586043487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225_0,2.950526704825482,734.3189808885284,1,-13.880275218653608,0.3556901530354366,-23.273524458984696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226_0,2.681051501942645,553.1617573014901,1,-13.50547915639767,0.4919519438927851,-19.25522760337042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227_0,2.764307815957519,300.3945706742477,1,-9.633213678609081,0.4470168542407617,-14.408183955533971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228_0,3.0081480525118307,245.9676148676086,1,-7.809664810756246,0.3297217856880295,-13.600615810000818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229_0,3.841285546118094,227.6114252409821,1,-3.0052130978686336,0.041318056670454725,-14.784455332455806,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a_0,3.9409579404149726,130.69191331555538,1,-1.3889132202245662,0.01498165179068385,-11.347371210207271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b_0,2.9927106884323087,355.76776818999144,1,-9.465213551448144,0.33658091824951714,-16.314947153315387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c_0,2.6390450997780244,512.9396055247443,1,-13.210674373937422,0.5156997507683547,-18.39613242261909,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d_0,2.8056316594347774,375.5890681132192,1,-10.589991643254777,0.4257039004207132,-16.230870127907906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e_0,3.1031561569952935,382.8950189584201,1,-9.265487578509152,0.2890102197992826,-17.23501548856028,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f_0,2.9300065675329865,402.1754607942831,1,-10.372139385744845,0.3651846532780741,-17.163746250657624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230_0,2.961823692811387,645.4709681372403,1,-12.943267227579938,0.3505192796277378,-21.861902973270546,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231_0,3.4457652103708463,273.6087078515567,1,-6.15718004927605,0.16084519861105245,-15.352453930637722,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232_0,2.950716736104372,188.12630007959908,1,-7.024915981208068,0.3556028442367275,-11.780358888275288,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233_0,3.582812520402933,167.22387098406162,1,-4.176233508327385,0.11644133686072677,-12.238584259136559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234_0,2.8838381329539162,298.6600673066246,1,-9.12897828808174,0.387040400878117,-14.673848258802352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235_0,3.4220789660882875,169.15448619726237,1,-4.943630638354932,0.16888009880506144,-12.029754873179286,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236_0,2.8718118858942465,482.5723286900669,1,-11.66653724787767,0.3928488908508189,-18.613549831613255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237_0,3.8576854115101136,195.754129116577,1,2.6390655699708248,0.036891185596747894,-13.740067759438872,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238_0,2.635368949834253,434.46843326650605,1,-12.174657226718324,0.5178140427933526,-16.918810675648018,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239_0,2.2193239087405496,655.1372692863932,1,-17.077670156605706,0.8023506997993688,-19.06542554753426,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a_0,3.4693700764023823,241.3975763462226,1,-5.658903990465959,0.15294705145663295,-14.46977477270849,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b_0,1.9805247190787882,148.57605929980156,1,8.660913333659352,1.0196667890419164,-8.576983125006322,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c_0,2.7448847410893245,252.00692215269896,1,8.892380633792158,0.45725608806895673,-13.150379797422474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d_0,3.2019783952555856,105.15693387290625,1,-4.580324909852436,0.24922766684711353,-9.174832837337775,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e_0,2.5289262721347026,24.702219805310037,1,3.0140830519224835,0.5816989384287359,-3.9519012084595033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f_0,3.907019560705326,101.58034903932338,1,-1.5366347546979569,0.023798304014093136,-9.960878609338522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240_0,3.8970525424100195,137.19146749968723,1,-1.8790631164313822,0.026416748675991898,-11.561167298510753,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241_0,3.931716260630052,193.41222181876452,1,-1.817065611476039,0.017367412815035146,-13.78805622204797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242_0,3.9570164586821437,155.52290745478936,1,-1.292761126277398,0.010862613730995528,-12.40369606710739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243_0,2.0268808148390023,329.77763857574115,1,-12.754318734362926,0.9734756827908132,-12.926909615140815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244_0,2.825004893665146,419.9409054059604,1,-11.106625374093511,0.4159267507711895,-17.22160788676547,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245_0,3.512669091599653,164.12070996617018,1,-4.471607503882794,0.13873521692258778,-12.005225374702022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246_0,3.892055718083252,140.79030370676813,1,-1.9491990813195486,0.027734516084961813,-11.704312309920269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247_0,3.1216281537565362,244.13640276382998,1,-7.321928414545297,0.28138260003403676,-13.803107152235839,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248_0,3.984046881440594,222.89619198297095,1,0.942853299451258,0.004004249707432577,-14.89990669899261,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249_0,3.736605057252827,205.02806386013148,1,-3.67434875665073,0.07049044218251485,-13.839336150069869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a_0,3.7062646519208373,220.17565068672099,1,-4.020987795089042,0.07925374350342984,-14.283112680311177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b_0,2.782172122501911,180.9571419096853,1,-7.422510559945209,0.43772556976199545,-11.218889378953122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c_0,3.904172315965513,126.00855295340037,1,-1.7374627908290137,0.02454494225129727,-11.090075563488512,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d_0,2.970055615595689,302.45065952122786,1,-8.824785526193665,0.34677612735468594,-14.985787264535375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024e_0,3.136682448378497,655.2453240285993,1,-11.892064463874732,0.27523269117273697,-22.66768904885646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f_0,3.266557107642201,130.12345697122583,1,-4.884621905648672,0.22453086481846246,-10.308439542922244,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000250_0,2.5543418222354526,824.034674743544,1,-17.257407585617784,0.565961127512436,-22.939410588927643,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251_0,3.9165248933737535,542.7334417285597,1,-3.3654394927676776,0.021313564677573168,-23.052272312053738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000252_0,2.263868853323217,410.0725810158938,1,-13.341099845026193,0.7668868027086693,-15.234422730807225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253_0,3.7137451970444038,477.476881451513,1,-5.845512180633861,0.07707981774932024,-21.054853806131597,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254_0,3.2276519690571552,237.357964130908,1,-6.769840401093461,0.23929098872715782,-13.839336150069869,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255_0,3.4268288569620333,188.69331690214474,1,5.199845289343415,0.16725992658591562,-12.714359042792438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000256_0,3.246053661986465,144.8029835655396,1,5.224310461502853,0.23226551884917,-10.840182829056502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257_0,3.0436443420900203,604.4124970528608,1,-12.021161666702625,0.3142139982272917,-21.445376406952157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258_0,3.163981475522056,447.8010697841968,1,-9.674321547537957,0.2642299049301484,-18.820429654474935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259_0,3.028771215624137,531.0524407247527,1,-11.355322721580137,0.32066759594310335,-20.05265784412427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a_0,3.397427126619395,460.5771140411101,1,-8.329634971310242,0.1773615300411739,-19.778632290576503,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b_0,2.391630275570978,204.72161137315197,1,-9.072872225333356,0.6724993159927446,-11.063661281688198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c_0,2.8383783062972854,448.840818142354,1,-11.41690885675095,0.40925541571590934,-17.846428502616305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d_0,3.7064894857054136,287.53917720497316,1,-4.593358569208206,0.07918827651516344,-16.3229970979491,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025e_0,2.794876923905216,245.823284347014,1,-8.605918205049306,0.43119003408954915,-13.105779495894737,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f_0,3.2311044003469425,599.6056618671765,1,-10.735852957924806,0.23796680774861276,-22.007887748100536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000260_0,3.996668142208813,305.4820475123235,1,0.5044360068610558,8.3365885598539E-4,-17.47076391653512,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000261_0,3.9987587462765064,479.7625020553399,1,0.3858454975987229,3.1040975518952386E-4,-21.900082769417168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262_0,3.806823136632299,400.31668389629726,1,4.396928511724013,0.05074490104591377,-19.51880384549949,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000263_0,3.161152156468346,297.5445233699236,1,-7.899281324644576,0.2653614258381093,-15.334466991846995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264_0,2.786778297338035,180.58599989952563,1,-7.40085897506188,0.43534920012146255,-11.216652189079042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000265_0,3.0539318996754057,191.1797484430519,1,-6.72437843651835,0.3097869014122906,-12.081493412883148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266_0,2.718437685737994,249.22760421876256,1,-8.935892586090276,0.47143339756713637,-13.014508362155652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267_0,2.8953904282152227,233.99597685763862,1,-8.038566349108478,0.3815062594047743,-13.014508362155652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268_0,3.3258464686854885,276.1598860366024,1,-6.822282652803764,0.20270133864025455,-15.15309689277592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269_0,3.2131869910398727,420.58446795666725,1,-9.095621621896981,0.24486997213489073,-18.380808885028628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a_0,2.6864640101614157,218.40024413044392,1,-8.46871567675511,0.4889460587858985,-12.111197253646154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b_0,2.4466724449507917,453.74858112350165,1,-13.274224780788671,0.6348735231210934,-16.659637979037768,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c_0,3.7122184687165376,222.9885483627939,1,-4.005370953685855,0.07752278959566743,-14.38560224273435,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d_0,2.8824388531338654,235.7443295438643,1,-8.115705503716683,0.38771373958239985,-13.033788924207997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e_0,2.7232061870561344,277.5462864768292,1,-9.412350681141788,0.4688568272988969,-13.746051837965652,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f_0,3.936745026086114,3.7277131656724483,1,-0.24279435694279528,0.016067836117081267,-1.915401802732049,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270_0,2.732565793759613,320.84083469621805,1,-10.082716011233089,0.4638256868818452,-14.804717914673077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000271_0,2.839540044702212,58.34730649188579,1,-4.114295586224941,0.408678848344781,-6.435827710641092,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272_0,2.3369149745053495,1017.8932087762073,1,-20.572086385855535,0.7116583374398004,-24.38611224670929,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273_0,3.173509918617395,260.3744385024575,1,-7.334795342541028,0.2604340627814022,-14.372724716820258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274_0,2.667786972652919,309.73270040384375,1,-10.156647311901096,0.49937009251615483,-14.372724716820258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275_0,2.6872940709940556,309.8362115338059,1,-10.083697634067164,0.48848614789685507,-14.427586546561216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276_0,3.4501059801025615,41.39691930804352,1,-2.3855774127907665,0.15938467486760854,-5.975444729526501,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000277_0,2.91366419643146,697.4168145907067,1,-13.762529343298482,0.3728417999915849,-22.539068318489896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278_0,1.9988447116708532,161.30728126355416,1,-8.983330659429143,1.0011559560604197,-8.978142988776384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279_0,2.830507812937224,658.38274691443,1,-13.874197982346175,0.4131739830278692,-21.584470743131305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a_0,3.9989189562171488,39.90312164668284,1,-0.10384726955066981,2.7033400643713994E-4,-6.316038108758505,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027b_0,3.327946742083043,63.153834360661705,1,-3.2574046468020583,0.20194231158167592,-7.248665348024701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c_0,3.620273760857476,306.4237244043364,1,-5.393448072710626,0.10488881897500045,-16.653361291082064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d_0,3.808857496599026,482.00420982788455,1,-4.7992575289389805,0.05018368462764671,-21.423616338023024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e_0,3.264599019384616,440.8937782656708,1,-9.003245482655075,0.22526533159162954,-18.969326531132353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f_0,3.7343451373929084,232.79920669188326,1,-3.932055482466268,0.07113827266446922,-14.742392830700524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280_0,3.5415159928603894,185.12340221500045,1,-4.606411815688304,0.12945981553207814,-12.80251429990561,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281_0,3.459285121216706,353.4018524163464,1,-6.911758817245726,0.15630827174867631,-17.482260793975485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282_0,3.5798365880731042,132.57986178830683,1,3.7317960515605364,0.11736943896454621,-10.892821490223,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283_0,2.6614757161092384,7.6212029978464395,1,1.5969631558898385,0.5029256046895386,-2.251868485630723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284_0,3.205063944659723,439.8006859113159,1,-9.348976179163813,0.2480250219858482,-18.77224894126283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000285_0,0.8003285890867778,20.738179054499394,1,4.072939928205457,3.997947161383096,-2.036992733352065,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286_0,3.9888280755413166,98.68842055239813,1,0.5250094235721292,0.0028008037065290537,-9.920321852518626,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000287_0,3.997744866173784,79.77226592525119,1,0.2120714120773357,5.641014876404506E-4,-8.929014035235397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288_0,3.6558368128741905,171.3967000184187,1,-3.84019643186339,0.09414074116049806,-12.515973449281617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000289_0,3.9136640071268887,129.98211547505304,1,-1.6749727606207614,0.02206014433428402,-11.27725949538413,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028a_0,3.150539339472688,132.90134067538662,1,-5.312590249470574,0.26962388626116573,-10.231213296409024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b_0,3.746770471821017,74.01508602349897,1,-2.1646480840922777,0.06758607982087236,-8.326426886458236,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c_0,3.4846130159035167,165.0712937795723,1,4.611821664536649,0.14790365005935954,-11.991763619838522,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d_0,3.3002214857416106,328.7465516053509,1,-7.583695890691445,0.21203986377330608,-16.46918662966877,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e_0,3.9993805417794923,131.15288050418954,1,-0.14251642885257354,1.54888541872015E-4,-11.451313006450249,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f_0,3.9400637962554943,255.8704713787214,1,-1.9580541811169212,0.015211988141275109,-15.875657315605295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290_0,3.525398589115076,499.03233597314863,1,-7.694827007965415,0.13462347558380794,-20.971932988893386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291_0,2.807482460265827,601.6304357367051,1,-13.392673809343805,0.4247640213649845,-20.54912951862491,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292_0,3.971643444194757,69.58271111448788,1,0.7023400228518426,0.007139753657063911,-8.312005149588657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000293_0,3.054874816506206,738.1474314888177,1,-13.206454166726033,0.3093826229431926,-23.743146375975158,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000294_0,3.838683710064536,44.09490474481091,1,-1.3335316305294924,0.042023855602511206,-6.505120916261916,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000295_0,3.969904913202872,241.08716614005044,1,-1.3468054045275437,0.007580807967727242,-15.468460858869761,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000296_0,2.9738897643448112,166.48225799811456,1,-6.535081273152869,0.3450397684398551,-11.125420025841777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000297_0,2.6150326112468743,273.9461957679121,1,-9.739180502120519,0.5296176356641149,-13.382621526256642,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298_0,2.6496764724210258,325.496821010551,1,-10.482437879170917,0.5096182653368148,-14.68384544728913,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000299_0,2.7712154317897917,542.1384040355366,1,-12.905147274566247,0.4434099760395016,-19.38028838426539,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029a_0,2.9502288763260323,460.88313488203664,1,-10.997974886172187,0.35582701128641414,-18.437127848045165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b_0,3.6776667601832225,373.2492433161991,1,-5.4843102997840845,0.08764612479481931,-18.52489092685518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029c_0,2.482065596274511,1070.1690249554604,1,-20.15221067762328,0.6115609539102643,-25.769311782819244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029d_0,3.177723548066016,364.39098676783817,1,-8.65491374474901,0.25876273989737936,-17.01421331824639,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e_0,2.723305775236434,478.55853849353844,1,-12.358933229712761,0.4688031128831741,-18.05035478645891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f_0,3.9930721726203875,39.824895585684644,1,0.2626309206989532,0.0017349617237362221,-6.305229621923175,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0_0,2.6840296226016,1103.2609316263204,1,-19.051631849799634,0.4902965177123659,-27.208385756711486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1_0,2.687544979024021,297.09495710950125,1,-9.873243744649074,0.4883471834776869,-14.128482404994855,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a2_0,3.152340339069886,290.5493491233748,1,-7.846766256895023,0.26889852292415256,-15.132006094137964,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a3_0,3.3372739178625177,269.4185672404785,1,-6.681143456070529,0.19858306463556646,-14.992694533001213,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4_0,3.0342724499867635,267.0279284237594,1,-8.029262529986596,0.31827318275834104,-14.232317859305724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5_0,3.6262153603836937,181.4073245660069,1,-4.117258536838051,0.10307844473328685,-12.824020691921902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6_0,3.921412235246383,195.06689788201666,1,-1.957668989000041,0.020040679234704175,-13.828753740360128,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7_0,3.406944053013541,328.4917841529433,1,-6.978789403042896,0.17407269909873743,-16.726873067639374,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8_0,3.2527628127055936,225.12302606742378,1,-6.484988373039442,0.2297238471786594,-13.530260598708622,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9_0,2.953744790193133,366.30610357442094,1,-9.788381751454011,0.35421313760098283,-16.446692258999164,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa_0,3.4587934348224696,59.34326982442207,1,2.833591679656706,0.15647264729045868,-7.163381046503275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab_0,3.204896807669509,245.69309149401056,1,-6.98840756861739,0.24809010712225185,-14.030511435756779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328_0,2.819143875248751,167.98810195035395,2,-7.042190338833024,0.4188704716771699,-10.880976848702545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329_0,3.2821715769705557,179.86303447676698,2,-5.681346636136283,0.21870533157562713,-12.148470474789406,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a_0,3.2319034331668504,192.31732925721877,2,-6.076970469423685,0.2376607416393358,-12.465462653707291,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b_0,2.821637950524579,289.84973075430435,2,-9.240507599308884,0.41761631723742165,-14.299047173200705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c_0,3.709053338289307,64.514032420643,2,-2.1662261173687227,0.07844229650385223,-7.734435779620426,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d_0,3.09359896155083,413.58922681352266,2,-9.680879410920866,0.2929924174770179,-17.88490426713912,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e_0,3.033576594924912,317.8944607710788,2,-8.763855419176181,0.31857557402436676,-15.527050555815649,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f_0,3.2122841341270125,245.18210912010784,2,-6.948630033720875,0.24521986006915336,-14.032057930844644,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330_0,3.1039052654569947,145.9815679727386,2,-5.718682418195272,0.2886991251039588,-10.643225045659932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331_0,3.0208189410150954,237.55439518103748,2,-7.625758392446727,0.3241442397258894,-13.394110799939867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332_0,3.5128773573164582,137.07423763918493,2,-4.085705718802799,0.1386677054548988,-10.971838789306332,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333_0,3.713433995947198,110.42733760876682,2,-2.812682033075106,0.07717008148402729,-10.125026290809487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334_0,2.860061931326904,152.20823315127575,2,-6.586121000532287,0.3985711135088012,-10.43222139899376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335_0,3.0497646844684265,154.91690762970117,2,-6.066455237671434,0.3115766014246438,-10.868073816414295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336_0,2.936722324619554,174.40349302208554,2,-6.808805707294653,0.36206272090031233,-11.3156377576519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337_0,2.8171012206586328,160.6539448073406,2,-6.892701850671088,0.4198992818102602,-10.636945332429605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338_0,3.0608520442049154,155.0288435415191,2,-6.033138103451918,0.30682566234234193,-10.891744036938974,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339_0,2.808224051080471,152.60916481914572,2,-6.743069260658572,0.4243877722153224,-10.350854156305516,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a_0,2.902587125894983,166.81870139434102,2,-6.76514949117221,0.37808094176213275,-11.002338558526247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b_0,3.0326444338863654,140.16008553156314,2,-5.82204085535993,0.31898087204175085,-10.308439542922244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c_0,3.0619232323686876,144.53469434945956,2,-5.82204085535993,0.3063684803441728,-10.51848537708635,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d_0,3.433010511473127,126.80560453154355,2,-4.239618050475798,0.16515809859363764,-10.43222139899376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e_0,3.203752294385191,162.31788688667092,2,-5.6843039374613795,0.24853597670777822,-11.40204260793793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f_0,3.339517694454392,117.92244392440128,2,-4.412643415198005,0.19777775294989636,-9.922248838580444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340_0,3.4126977797223166,132.61602791478626,2,-4.412643415198005,0.1720932406518198,-10.636945332429605,"{""type"":""MultiPoint"",""coordinates"":[]}"
